Course Code,credits,semester,year,number_of_students,average_mark,std_dev,median,mode,pass_rate
PGSP11558,20,Semester 2,2023,53,67.61,6.97,67.44,68.18,0.78
PGSP11558,20,Semester 2,2024,53,65.9,7.07,67.95,68.01,0.73
PGSP11562,10,Full year,2020,117,64.42,8.77,65.66,65.45,0.74
PGSP11562,10,Full year,2021,121,62.9,8.25,65.5,66.18,0.72
PGSP11562,10,Full year,2022,115,65.52,8.69,66.39,64.87,0.72
PGSP11562,10,Full year,2023,120,62.49,9.0,66.75,65.7,0.71
PGSP11562,10,Full year,2024,118,65.53,8.95,67.16,64.43,0.72
PGSP11563,20,Semester 1,2020,77,70.1,5.98,73.0,71.36,0.97
PGSP11563,20,Semester 1,2021,74,70.02,5.89,72.55,70.7,0.99
PGSP11563,20,Semester 1,2022,78,73.72,5.71,71.56,69.82,0.96
PGSP11563,20,Semester 1,2023,74,70.26,6.58,72.9,70.5,0.96
PGSP11563,20,Semester 1,2024,79,72.75,7.1,71.57,70.14,0.94
PGSP11567,20,Full year,2020,133,78.09,8.2,79.32,80.01,0.81
PGSP11567,20,Full year,2021,139,79.44,8.42,77.72,80.49,0.71
PGSP11567,20,Full year,2022,132,78.54,8.84,78.03,79.14,0.77
PGSP11567,20,Full year,2023,135,78.6,7.25,79.25,79.62,0.77
PGSP11567,20,Full year,2024,136,79.7,8.83,79.38,79.0,0.77
PGSP11569,10,Semester 2,2020,117,81.97,5.6,81.87,84.58,0.72
PGSP11569,10,Semester 2,2021,120,85.8,6.67,83.18,84.81,0.71
PGSP11569,10,Semester 2,2022,126,83.25,5.45,82.49,84.25,0.71
PGSP11569,10,Semester 2,2023,120,82.61,6.62,83.1,84.18,0.76
PGSP11569,10,Semester 2,2024,124,82.4,5.84,82.5,84.34,0.74
PGSP11571,20,Semester 1,2020,64,77.79,9.11,77.57,78.08,0.66
PGSP11571,20,Semester 1,2021,62,76.03,9.18,76.66,77.57,0.71
PGSP11571,20,Semester 1,2022,62,75.48,8.92,76.62,77.76,0.69
PGSP11571,20,Semester 1,2023,62,79.09,9.16,76.53,76.93,0.7
PGSP11571,20,Semester 1,2024,63,77.47,8.73,77.38,77.98,0.72
PGSP11572,20,Full year,2020,102,78.6,5.59,80.2,78.01,0.93
PGSP11572,20,Full year,2021,101,77.08,6.45,80.71,78.96,0.98
PGSP11572,20,Full year,2022,103,79.0,5.62,81.09,79.01,0.89
PGSP11572,20,Full year,2023,102,80.97,6.92,80.8,78.76,0.91
PGSP11572,20,Full year,2024,107,78.22,6.6,80.05,78.82,0.98
PGSP11573,10,Full year,2020,112,79.74,6.43,79.64,78.84,0.98
PGSP11573,10,Full year,2021,118,78.9,7.59,79.49,78.02,0.99
PGSP11573,10,Full year,2022,121,78.94,6.55,77.95,78.4,1.0
PGSP11573,10,Full year,2023,121,78.11,7.26,78.72,78.72,0.99
PGSP11573,10,Full year,2024,113,79.56,6.15,78.33,77.79,1.0
PGSP11576,10,Full year,2020,112,65.96,6.81,65.84,67.76,1.0
PGSP11576,10,Full year,2021,117,68.73,6.46,65.0,67.29,1.0
PGSP11576,10,Full year,2022,115,66.1,8.15,64.85,68.82,1.0
PGSP11576,10,Full year,2023,115,65.41,7.21,64.7,67.29,0.99
PGSP11576,10,Full year,2024,114,66.62,6.47,64.3,68.27,0.95
PGSP11578,10,Semester 1,2020,92,60.67,6.83,62.72,64.1,0.81
PGSP11578,10,Semester 1,2021,91,59.96,5.23,61.81,64.14,0.81
PGSP11578,10,Semester 1,2022,87,61.32,6.38,62.98,62.96,0.83
PGSP11578,10,Semester 1,2023,88,61.35,6.96,62.6,62.43,0.78
PGSP11578,10,Semester 1,2024,86,62.04,5.39,62.74,64.04,0.8
PGSP11579,20,Semester 2,2020,53,82.21,7.54,82.58,82.1,0.92
PGSP11579,20,Semester 2,2021,55,81.49,7.74,83.37,81.21,0.95
PGSP11579,20,Semester 2,2022,52,83.33,7.86,83.55,81.05,0.95
PGSP11579,20,Semester 2,2023,51,81.97,8.33,83.41,81.58,0.9
PGSP11579,20,Semester 2,2024,54,82.31,7.74,82.25,82.49,0.95
PGSP11580,10,Full year,2020,130,62.06,9.73,59.53,60.07,0.68
PGSP11580,10,Full year,2021,136,61.03,8.87,59.23,60.54,0.7
PGSP11580,10,Full year,2022,127,61.09,9.71,59.28,59.45,0.69
PGSP11580,10,Full year,2023,134,60.53,10.1,60.03,60.09,0.64
PGSP11580,10,Full year,2024,128,63.46,9.69,60.81,60.8,0.7
PGSP11581,20,Full year,2020,128,79.31,6.0,82.81,78.37,0.98
PGSP11581,20,Full year,2021,126,79.78,5.47,81.14,79.4,1.0
PGSP11581,20,Full year,2022,126,80.69,5.68,81.25,78.62,0.95
PGSP11581,20,Full year,2023,128,80.75,5.61,82.87,79.11,1.0
PGSP11581,20,Full year,2024,126,78.59,5.32,82.29,77.91,0.99
PGSP11583,10,Semester 2,2020,67,70.07,8.99,69.66,69.75,0.85
PGSP11583,10,Semester 2,2021,65,70.57,7.83,70.82,70.53,0.9
PGSP11583,10,Semester 2,2022,67,68.59,8.02,69.58,71.42,0.87
PGSP11583,10,Semester 2,2023,69,68.47,8.66,69.31,71.04,0.85
PGSP11583,10,Semester 2,2024,69,70.25,9.18,69.24,69.81,0.91
PGSP11584,10,Semester 2,2020,95,78.83,6.26,82.88,82.17,0.81
PGSP11584,10,Semester 2,2021,92,79.83,6.97,82.8,82.3,0.81
PGSP11584,10,Semester 2,2022,93,80.03,6.22,82.25,82.44,0.79
PGSP11584,10,Semester 2,2023,99,79.42,6.49,81.54,81.05,0.78
PGSP11584,10,Semester 2,2024,92,79.36,6.44,81.51,82.41,0.85
PGSP11590,10,Semester 2,2020,67,60.19,10.06,63.71,63.03,0.76
PGSP11590,10,Semester 2,2021,65,63.66,10.6,62.52,64.16,0.74
PGSP11590,10,Semester 2,2022,64,60.99,10.91,62.6,63.61,0.78
PGSP11590,10,Semester 2,2023,66,62.62,9.33,62.09,64.63,0.8
PGSP11590,10,Semester 2,2024,66,62.66,10.3,63.71,64.51,0.79
PGSP11591,20,Full year,2020,145,70.8,5.78,68.42,71.17,0.59
PGSP11591,20,Full year,2021,132,71.71,5.99,67.94,70.89,0.6
PGSP11591,20,Full year,2022,132,72.35,4.93,69.15,71.71,0.65
PGSP11591,20,Full year,2023,133,70.96,6.01,68.29,71.77,0.59
PGSP11591,20,Full year,2024,135,70.72,5.19,69.23,71.78,0.62
PGSP11593,20,Semester 2,2020,76,71.67,8.98,71.13,72.99,0.65
PGSP11593,20,Semester 2,2021,77,73.7,8.64,70.82,74.45,0.64
PGSP11593,20,Semester 2,2022,79,73.17,8.63,72.11,73.1,0.66
PGSP11593,20,Semester 2,2023,80,70.72,8.65,71.95,73.27,0.65
PGSP11593,20,Semester 2,2024,79,73.32,8.07,71.1,73.8,0.57
PGSP11596,10,Semester 1,2020,111,67.6,5.95,67.54,66.88,0.65
PGSP11596,10,Semester 1,2021,113,69.72,6.08,67.77,67.76,0.68
PGSP11596,10,Semester 1,2022,110,70.44,6.01,68.1,67.18,0.65
PGSP11596,10,Semester 1,2023,113,68.77,6.03,67.42,66.93,0.65
PGSP11596,10,Semester 1,2024,108,68.16,5.76,68.52,67.62,0.64
PGSP11598,10,Semester 1,2020,128,73.38,5.39,72.85,70.92,0.9
PGSP11598,10,Semester 1,2021,122,70.72,4.91,73.27,70.27,0.81
PGSP11598,10,Semester 1,2022,129,73.43,5.75,73.72,71.02,0.84
PGSP11598,10,Semester 1,2023,129,70.11,5.36,72.7,69.87,0.81
PGSP11598,10,Semester 1,2024,119,71.43,6.11,73.22,69.77,0.87
PGSP11599,10,Semester 2,2020,50,80.8,6.93,79.95,83.45,0.89
PGSP11599,10,Semester 2,2021,50,83.99,6.73,80.48,82.98,0.92
PGSP11599,10,Semester 2,2022,47,80.72,6.18,79.92,83.19,0.91
PGSP11599,10,Semester 2,2023,51,83.03,6.41,80.88,84.44,0.9
PGSP11599,10,Semester 2,2024,50,83.27,6.64,81.4,83.78,0.88
PGSP11600,20,Semester 1,2020,81,68.34,8.09,71.75,70.51,0.74
PGSP11600,20,Semester 1,2021,83,70.07,8.25,71.9,70.88,0.79
PGSP11600,20,Semester 1,2022,84,70.53,7.37,71.99,69.17,0.73
PGSP11600,20,Semester 1,2023,81,69.6,7.3,70.67,69.9,0.81
PGSP11600,20,Semester 1,2024,84,71.9,6.84,71.89,69.49,0.71
PGSP11601,10,Semester 1,2020,74,67.78,9.5,65.98,66.56,0.86
PGSP11601,10,Semester 1,2021,72,64.46,9.36,67.03,67.84,0.91
PGSP11601,10,Semester 1,2022,71,66.73,8.68,66.45,67.27,0.88
PGSP11601,10,Semester 1,2023,74,65.89,8.78,65.34,66.62,0.87
PGSP11601,10,Semester 1,2024,70,66.03,8.86,65.37,67.94,0.85
PGSP11602,20,Semester 2,2020,145,71.01,10.01,72.19,69.02,0.82
PGSP11602,20,Semester 2,2021,137,68.34,9.05,72.51,69.09,0.88
PGSP11602,20,Semester 2,2022,141,69.03,10.46,72.51,69.14,0.91
PGSP11602,20,Semester 2,2023,145,68.61,10.05,71.12,69.45,0.85
PGSP11602,20,Semester 2,2024,150,71.49,9.02,70.84,69.04,0.85
PGSP11603,20,Semester 1,2020,131,59.32,9.63,62.1,62.32,1.0
PGSP11603,20,Semester 1,2021,134,59.84,8.38,63.18,61.96,0.96
PGSP11603,20,Semester 1,2022,130,60.93,8.22,62.98,63.6,0.98
PGSP11603,20,Semester 1,2023,136,61.92,9.35,63.55,62.74,0.98
PGSP11603,20,Semester 1,2024,132,62.49,7.83,63.0,63.59,1.0
PGSP11605,20,Semester 2,2020,146,76.47,7.69,75.52,76.1,0.97
PGSP11605,20,Semester 2,2021,144,76.55,9.27,74.13,75.63,0.95
PGSP11605,20,Semester 2,2022,149,76.87,7.49,74.19,75.56,1.0
PGSP11605,20,Semester 2,2023,146,76.27,9.02,75.34,75.49,0.98
PGSP11605,20,Semester 2,2024,138,77.8,8.37,74.19,74.91,0.99
PGSP11607,10,Semester 1,2020,66,62.91,7.49,62.11,61.84,0.96
PGSP11607,10,Semester 1,2021,67,63.43,7.27,62.67,61.5,0.91
PGSP11607,10,Semester 1,2022,67,63.27,7.22,61.46,61.54,0.92
PGSP11607,10,Semester 1,2023,67,63.06,7.95,62.07,61.99,0.95
PGSP11607,10,Semester 1,2024,67,62.39,6.79,60.95,60.97,0.96
PGSP11608,10,Semester 2,2020,146,79.46,7.33,78.57,76.27,0.97
PGSP11608,10,Semester 2,2021,143,78.86,8.01,79.38,76.79,0.97
PGSP11608,10,Semester 2,2022,139,77.76,6.97,78.14,77.42,0.95
PGSP11608,10,Semester 2,2023,134,76.63,7.51,79.9,76.56,0.9
PGSP11608,10,Semester 2,2024,143,77.39,7.73,79.61,76.07,0.96
PGSP11612,10,Semester 2,2020,120,66.91,5.11,66.74,64.66,0.94
PGSP11612,10,Semester 2,2021,115,66.93,5.28,66.46,65.34,0.99
PGSP11612,10,Semester 2,2022,121,64.72,5.87,67.21,66.46,1.0
PGSP11612,10,Semester 2,2023,111,66.27,6.2,66.76,66.39,1.0
PGSP11612,10,Semester 2,2024,110,66.09,6.14,68.22,66.44,0.97
PGSP11614,20,Full year,2020,57,66.63,6.25,66.08,65.52,0.84
PGSP11614,20,Full year,2021,57,67.26,5.42,66.97,66.25,0.81
PGSP11614,20,Full year,2022,58,67.88,6.13,66.62,66.46,0.86
PGSP11614,20,Full year,2023,60,67.42,6.14,67.45,66.51,0.87
PGSP11614,20,Full year,2024,58,69.11,4.94,67.33,66.64,0.89
PGSP11615,20,Full year,2020,87,61.85,6.7,60.4,62.64,0.78
PGSP11615,20,Full year,2021,81,60.8,7.31,61.16,62.67,0.82
PGSP11615,20,Full year,2022,82,61.25,5.68,61.38,63.27,0.77
PGSP11615,20,Full year,2023,86,59.77,5.86,61.53,62.93,0.77
PGSP11615,20,Full year,2024,87,59.99,5.88,60.75,62.52,0.81
PGSP11616,10,Full year,2020,119,60.63,6.0,62.54,62.68,0.8
PGSP11616,10,Full year,2021,124,61.25,5.52,62.56,62.6,0.88
PGSP11616,10,Full year,2022,123,62.06,5.36,62.24,63.15,0.86
PGSP11616,10,Full year,2023,127,61.32,4.45,61.33,63.25,0.82
PGSP11616,10,Full year,2024,122,60.52,4.44,62.87,63.56,0.85
PGSP11617,10,Full year,2020,108,71.22,8.41,70.24,68.69,0.7
PGSP11617,10,Full year,2021,117,70.5,8.66,71.65,68.09,0.66
PGSP11617,10,Full year,2022,112,68.9,8.91,71.86,68.8,0.7
PGSP11617,10,Full year,2023,110,69.49,7.88,70.71,69.14,0.63
PGSP11617,10,Full year,2024,109,69.02,7.98,71.36,69.4,0.64
PGSP11618,20,Full year,2020,71,82.5,7.57,82.22,84.27,0.7
PGSP11618,20,Full year,2021,73,83.36,6.75,82.82,83.72,0.68
PGSP11618,20,Full year,2022,77,81.96,6.96,81.6,85.0,0.66
PGSP11618,20,Full year,2023,75,84.99,6.43,81.66,84.13,0.71
PGSP11618,20,Full year,2024,71,84.25,7.39,81.48,84.15,0.74
PGSP11619,20,Semester 1,2020,65,82.15,8.64,83.61,83.38,0.8
PGSP11619,20,Semester 1,2021,63,83.34,9.51,83.87,82.37,0.84
PGSP11619,20,Semester 1,2022,63,81.63,8.54,83.72,83.05,0.81
PGSP11619,20,Semester 1,2023,65,83.43,9.47,82.13,82.08,0.75
PGSP11619,20,Semester 1,2024,63,80.58,8.62,83.13,82.25,0.76
PGSP11620,20,Full year,2020,135,85.63,8.37,85.5,83.14,0.87
PGSP11620,20,Full year,2021,135,83.61,8.58,84.74,82.62,0.84
PGSP11620,20,Full year,2022,141,86.06,8.06,85.86,83.02,0.88
PGSP11620,20,Full year,2023,134,83.28,7.42,85.35,82.27,0.89
PGSP11620,20,Full year,2024,139,85.83,7.27,84.85,82.84,0.9
PGSP11621,10,Full year,2020,72,61.38,5.03,63.46,62.37,1.0
PGSP11621,10,Full year,2021,76,60.81,5.89,62.1,60.45,0.95
PGSP11621,10,Full year,2022,74,61.65,6.0,62.01,60.65,0.96
PGSP11621,10,Full year,2023,74,60.51,5.63,61.88,61.45,0.96
PGSP11621,10,Full year,2024,71,62.01,4.87,62.79,61.97,0.99
PGSP11625,20,Semester 1,2020,76,73.91,8.03,73.42,73.15,0.82
PGSP11625,20,Semester 1,2021,78,71.95,7.67,73.47,72.51,0.85
PGSP11625,20,Semester 1,2022,73,72.73,8.64,74.23,72.71,0.85
PGSP11625,20,Semester 1,2023,77,71.88,7.91,73.37,72.53,0.92
PGSP11625,20,Semester 1,2024,79,70.55,8.05,73.92,73.73,0.84
PHBM10017,20,Semester 1,2020,146,65.25,6.07,66.06,69.39,0.65
PHBM10017,20,Semester 1,2021,148,66.7,7.41,66.15,67.82,0.68
PHBM10017,20,Semester 1,2022,146,67.77,7.31,65.27,68.78,0.68
PHBM10017,20,Semester 1,2023,143,66.11,5.74,66.3,68.77,0.7
PHBM10017,20,Semester 1,2024,145,67.48,7.51,64.76,67.62,0.71
PHBM10018,20,Semester 1,2020,117,58.62,8.72,59.43,60.8,0.69
PHBM10018,20,Semester 1,2021,116,62.22,9.28,58.9,60.68,0.72
PHBM10018,20,Semester 1,2022,108,62.09,8.26,58.21,59.21,0.68
PHBM10018,20,Semester 1,2023,113,59.32,7.66,58.12,60.57,0.71
PHBM10018,20,Semester 1,2024,111,59.12,8.19,59.26,59.17,0.73
PHBM10035,20,Semester 2,2020,115,76.04,9.63,77.94,77.44,0.67
PHBM10035,20,Semester 2,2021,118,78.96,9.23,79.18,76.09,0.67
PHBM10035,20,Semester 2,2022,110,76.26,9.45,78.22,76.27,0.72
PHBM10035,20,Semester 2,2023,115,75.79,10.05,79.57,76.86,0.7
PHBM10035,20,Semester 2,2024,109,77.25,9.23,79.31,77.51,0.65
PHBM10036,20,Semester 2,2020,83,84.98,6.36,82.97,86.63,0.82
PHBM10036,20,Semester 2,2021,82,85.88,5.73,82.78,86.34,0.8
PHBM10036,20,Semester 2,2022,83,84.82,4.87,82.8,85.45,0.81
PHBM10036,20,Semester 2,2023,81,85.15,6.3,82.36,86.81,0.83
PHBM10036,20,Semester 2,2024,82,82.44,5.43,82.6,85.33,0.74
PHIL07002,10,Semester 2,2020,87,59.85,5.97,61.1,58.37,0.83
PHIL07002,10,Semester 2,2021,80,60.03,7.09,62.83,58.9,0.82
PHIL07002,10,Semester 2,2022,85,61.73,5.41,60.9,58.24,0.78
PHIL07002,10,Semester 2,2023,80,58.21,6.54,62.6,59.05,0.77
PHIL07002,10,Semester 2,2024,82,60.14,5.9,61.49,59.82,0.82
PHIL08004,20,Semester 2,2020,90,78.7,7.93,77.81,77.68,0.99
PHIL08004,20,Semester 2,2021,92,78.95,8.14,77.2,77.98,0.98
PHIL08004,20,Semester 2,2022,88,78.53,8.69,78.54,77.7,0.99
PHIL08004,20,Semester 2,2023,89,79.04,7.51,78.39,77.87,0.91
PHIL08004,20,Semester 2,2024,89,78.99,7.95,78.55,78.01,0.93
PHIL08005,20,Semester 1,2020,76,76.32,8.57,77.51,78.3,0.7
PHIL08005,20,Semester 1,2021,79,77.88,8.52,78.29,79.69,0.79
PHIL08005,20,Semester 1,2022,76,76.96,9.08,76.82,79.21,0.74
PHIL08005,20,Semester 1,2023,74,77.53,7.78,77.91,79.34,0.7
PHIL08005,20,Semester 1,2024,72,78.58,8.09,78.56,79.32,0.75
PHIL08014,20,Full year,2020,131,80.88,9.15,80.2,79.51,0.88
PHIL08014,20,Full year,2021,122,79.87,9.37,80.45,80.58,0.88
PHIL08014,20,Full year,2022,124,81.56,10.51,80.01,79.18,0.94
PHIL08014,20,Full year,2023,126,79.34,9.6,81.06,80.1,0.92
PHIL08014,20,Full year,2024,131,79.58,9.09,80.14,80.47,0.92
PHIL08015,20,Full year,2020,111,74.76,6.69,74.4,71.2,0.63
PHIL08015,20,Full year,2021,116,74.91,6.61,74.72,71.75,0.68
PHIL08015,20,Full year,2022,118,72.85,5.84,73.33,72.52,0.67
PHIL08015,20,Full year,2023,115,71.96,6.53,73.98,71.32,0.65
PHIL08015,20,Full year,2024,118,74.91,6.17,74.5,72.37,0.61
PHIL08017,20,Semester 2,2020,56,80.77,9.36,77.23,78.85,0.88
PHIL08017,20,Semester 2,2021,57,78.18,8.73,76.9,79.41,0.97
PHIL08017,20,Semester 2,2022,52,77.88,9.15,77.51,78.24,0.94
PHIL08017,20,Semester 2,2023,52,77.66,9.32,76.89,77.92,0.95
PHIL08017,20,Semester 2,2024,53,77.73,9.06,77.44,78.49,0.93
PHIL08018,10,Semester 2,2020,62,75.85,5.31,75.68,73.22,0.8
PHIL08018,10,Semester 2,2021,60,74.88,4.54,75.39,72.59,0.77
PHIL08018,10,Semester 2,2022,57,77.07,4.73,74.28,72.97,0.82
PHIL08018,10,Semester 2,2023,59,75.58,5.7,74.17,73.72,0.8
PHIL08018,10,Semester 2,2024,61,75.93,5.68,75.1,72.4,0.84
PHIL08019,10,Full year,2020,136,65.53,8.81,65.96,64.91,0.58
PHIL08019,10,Full year,2021,132,63.69,9.19,65.83,64.92,0.6
PHIL08019,10,Full year,2022,133,62.32,8.93,65.95,63.75,0.64
PHIL08019,10,Full year,2023,133,63.23,8.95,64.68,64.53,0.62
PHIL08019,10,Full year,2024,140,62.37,8.7,64.1,64.62,0.62
PHIL08020,10,Full year,2020,64,81.91,8.62,83.74,81.34,0.79
PHIL08020,10,Full year,2021,60,83.64,8.47,84.1,80.91,0.78
PHIL08020,10,Full year,2022,58,81.39,7.32,83.75,81.93,0.82
PHIL08020,10,Full year,2023,62,81.25,7.57,82.82,82.48,0.81
PHIL08020,10,Full year,2024,62,82.8,8.57,82.97,82.2,0.86
PHIL10005,10,Full year,2020,96,77.16,9.24,79.42,76.76,0.98
PHIL10005,10,Full year,2021,92,77.03,8.32,80.22,77.93,0.97
PHIL10005,10,Full year,2022,100,78.18,8.05,80.71,78.42,0.93
PHIL10005,10,Full year,2023,98,79.79,7.84,80.45,76.48,0.99
PHIL10005,10,Full year,2024,93,77.85,8.98,80.24,76.77,0.91
PHIL10007,20,Semester 2,2020,111,83.01,5.28,83.05,81.35,0.68
PHIL10007,20,Semester 2,2021,117,82.06,4.66,81.64,82.82,0.73
PHIL10007,20,Semester 2,2022,117,80.76,5.71,82.72,82.42,0.71
PHIL10007,20,Semester 2,2023,109,82.54,4.88,82.45,81.63,0.73
PHIL10007,20,Semester 2,2024,111,79.52,6.18,81.56,82.87,0.68
PHIL10014,10,Semester 2,2020,73,83.22,6.16,85.24,87.09,0.68
PHIL10014,10,Semester 2,2021,71,84.77,4.58,84.39,86.02,0.65
PHIL10014,10,Semester 2,2022,71,84.95,6.24,84.4,85.82,0.69
PHIL10014,10,Semester 2,2023,71,82.92,4.52,85.71,85.78,0.69
PHIL10014,10,Semester 2,2024,72,83.36,5.46,85.76,86.73,0.71
PHIL10017,10,Semester 2,2020,139,75.85,5.81,73.83,74.05,0.74
PHIL10017,10,Semester 2,2021,138,75.21,4.83,74.61,73.97,0.79
PHIL10017,10,Semester 2,2022,137,72.99,4.98,73.19,74.78,0.78
PHIL10017,10,Semester 2,2023,138,73.47,4.76,73.3,74.21,0.75
PHIL10017,10,Semester 2,2024,142,76.42,5.84,74.17,74.68,0.75
PHIL10019,20,Full year,2020,68,59.24,5.56,61.74,62.04,0.76
PHIL10019,20,Full year,2021,66,60.87,6.6,61.43,63.41,0.78
PHIL10019,20,Full year,2022,68,59.27,7.03,61.21,62.5,0.83
PHIL10019,20,Full year,2023,67,59.2,5.86,61.67,62.9,0.82
PHIL10019,20,Full year,2024,69,61.41,6.98,61.52,62.93,0.75
PHIL10026,20,Full year,2020,97,74.65,7.87,71.55,74.42,0.87
PHIL10026,20,Full year,2021,99,75.77,7.88,73.31,73.18,0.88
PHIL10026,20,Full year,2022,100,72.98,7.37,72.19,73.98,0.81
PHIL10026,20,Full year,2023,105,72.05,6.38,72.73,73.29,0.81
PHIL10026,20,Full year,2024,96,72.08,6.7,73.15,73.73,0.83
PHIL10056,10,Semester 1,2020,53,75.77,5.38,77.27,77.45,0.89
PHIL10056,10,Semester 1,2021,51,78.13,4.57,76.76,76.27,0.88
PHIL10056,10,Semester 1,2022,51,77.93,5.42,76.71,76.75,0.84
PHIL10056,10,Semester 1,2023,51,79.28,4.92,76.32,75.54,0.84
PHIL10056,10,Semester 1,2024,55,76.96,4.6,77.28,77.36,0.85
PHIL10064,20,Full year,2020,49,71.19,6.03,74.98,74.21,0.81
PHIL10064,20,Full year,2021,52,71.75,6.31,73.82,75.46,0.8
PHIL10064,20,Full year,2022,51,74.93,5.39,74.46,75.51,0.81
PHIL10064,20,Full year,2023,52,73.45,6.3,74.77,74.21,0.76
PHIL10064,20,Full year,2024,49,74.45,5.87,74.44,74.98,0.79
PHIL10072,10,Semester 1,2020,78,70.51,8.04,68.81,68.37,0.71
PHIL10072,10,Semester 1,2021,81,68.37,7.7,69.41,68.14,0.75
PHIL10072,10,Semester 1,2022,77,70.66,8.98,68.0,68.57,0.74
PHIL10072,10,Semester 1,2023,80,69.34,9.24,68.13,68.2,0.76
PHIL10072,10,Semester 1,2024,80,69.74,8.39,68.03,68.73,0.76
PHIL10078,20,Semester 1,2020,110,76.36,9.21,75.75,71.7,0.88
PHIL10078,20,Semester 1,2021,101,74.04,8.18,75.21,72.39,0.89
PHIL10078,20,Semester 1,2022,109,76.23,8.18,75.35,71.78,0.89
PHIL10078,20,Semester 1,2023,106,74.26,9.93,76.06,72.9,0.91
PHIL10078,20,Semester 1,2024,101,76.41,9.82,75.57,71.88,0.94
PHIL10086,10,Full year,2020,51,72.89,5.02,73.17,70.27,0.72
PHIL10086,10,Full year,2021,49,71.34,5.25,71.87,71.55,0.64
PHIL10086,10,Full year,2022,52,71.61,5.21,73.05,71.56,0.72
PHIL10086,10,Full year,2023,51,70.72,5.3,71.82,70.23,0.66
PHIL10086,10,Full year,2024,48,71.75,5.28,71.72,70.92,0.66
PHIL10090,10,Full year,2020,87,65.71,10.17,66.93,63.9,0.99
PHIL10090,10,Full year,2021,87,66.38,9.67,65.7,64.15,0.93
PHIL10090,10,Full year,2022,91,65.83,9.57,64.95,63.39,0.9
PHIL10090,10,Full year,2023,88,66.99,10.36,65.11,64.59,0.91
PHIL10090,10,Full year,2024,87,65.52,10.05,65.57,64.36,0.92
PHIL10093,10,Semester 1,2020,93,72.22,8.21,73.16,72.98,0.95
PHIL10093,10,Semester 1,2021,97,73.3,7.29,72.39,73.29,0.96
PHIL10093,10,Semester 1,2022,97,72.73,7.56,73.61,74.04,0.9
PHIL10093,10,Semester 1,2023,98,71.77,7.93,72.32,73.62,0.93
PHIL10093,10,Semester 1,2024,102,71.16,8.05,73.07,73.25,0.98
PHIL10099,10,Semester 1,2020,120,69.27,4.96,65.54,67.44,0.75
PHIL10099,10,Semester 1,2021,124,67.66,5.01,66.67,66.24,0.76
PHIL10099,10,Semester 1,2022,121,68.34,5.79,66.8,66.46,0.8
PHIL10099,10,Semester 1,2023,124,68.69,4.98,65.48,66.56,0.73
PHIL10099,10,Semester 1,2024,115,66.64,4.19,65.39,67.22,0.8
PHIL10103,20,Full year,2020,132,65.99,6.05,66.47,63.04,0.81
PHIL10103,20,Full year,2021,142,64.44,5.17,67.23,64.66,0.83
PHIL10103,20,Full year,2022,134,65.42,6.46,66.56,63.04,0.83
PHIL10103,20,Full year,2023,143,63.26,5.54,66.05,62.84,0.8
PHIL10103,20,Full year,2024,135,64.3,6.65,65.56,63.13,0.76
PHIL10117,20,Full year,2020,139,67.53,4.89,66.02,69.0,0.81
PHIL10117,20,Full year,2021,133,67.68,4.19,67.15,68.8,0.72
PHIL10117,20,Full year,2022,132,66.69,4.9,66.87,70.1,0.79
PHIL10117,20,Full year,2023,129,68.84,4.93,67.12,69.82,0.74
PHIL10117,20,Full year,2024,129,68.69,5.64,66.96,69.89,0.81
PHIL10125,10,Full year,2020,90,60.87,6.29,61.33,58.05,0.61
PHIL10125,10,Full year,2021,88,60.3,5.79,62.06,58.91,0.65
PHIL10125,10,Full year,2022,90,58.49,5.83,62.61,58.75,0.64
PHIL10125,10,Full year,2023,88,62.26,6.02,62.33,58.67,0.68
PHIL10125,10,Full year,2024,87,60.29,4.88,61.28,58.04,0.63
PHIL10131,20,Semester 2,2020,125,85.84,9.15,82.51,85.06,0.93
PHIL10131,20,Semester 2,2021,134,86.42,8.77,83.99,84.36,0.97
PHIL10131,20,Semester 2,2022,134,85.46,9.21,82.17,83.49,0.97
PHIL10131,20,Semester 2,2023,133,85.3,9.01,82.66,83.5,0.92
PHIL10131,20,Semester 2,2024,135,83.82,9.78,83.18,84.62,0.95
PHIL10133,10,Semester 2,2020,55,66.37,4.92,65.48,65.39,0.93
PHIL10133,10,Semester 2,2021,54,66.81,5.68,64.93,67.13,0.87
PHIL10133,10,Semester 2,2022,55,65.84,5.24,64.85,66.25,0.88
PHIL10133,10,Semester 2,2023,55,67.52,5.58,66.02,65.86,0.84
PHIL10133,10,Semester 2,2024,55,67.68,4.92,64.29,67.17,0.93
PHIL10143,20,Semester 2,2020,98,64.19,4.7,62.27,63.22,0.7
PHIL10143,20,Semester 2,2021,101,62.08,6.4,62.2,62.0,0.76
PHIL10143,20,Semester 2,2022,103,62.94,5.36,63.42,61.8,0.71
PHIL10143,20,Semester 2,2023,96,61.1,6.4,63.92,63.23,0.75
PHIL10143,20,Semester 2,2024,103,63.08,4.8,63.71,63.02,0.74
PHIL10147,10,Semester 2,2020,64,82.26,8.7,79.2,82.43,0.8
PHIL10147,10,Semester 2,2021,66,81.82,7.14,78.43,83.11,0.76
PHIL10147,10,Semester 2,2022,64,79.6,7.55,78.89,82.62,0.82
PHIL10147,10,Semester 2,2023,66,81.85,7.03,78.8,81.41,0.74
